回号,抽せん日,当せん番号,digit1,digit2,digit3,digit4,straight_payout,box_payout,set_straight_payout,set_box_payout
第3656回,2013/06/20,7547,7,5,4,7,1104800.0,92000.0,598400.0,46000.0
第3657回,2013/06/21,3996,3,9,9,6,985600.0,82100.0,533800.0,41000.0
第3658回,2013/06/24,8096,8,0,9,6,1284700.0,53500.0,669100.0,26700.0
第3659回,2013/06/25,784,0,7,8,4,1287900.0,53600.0,670700.0,26800.0
第3660回,2013/06/26,1929,1,9,2,9,968700.0,80700.0,524700.0,40300.0
第3661回,2013/06/27,4730,4,7,3,0,934000.0,38900.0,486400.0,19400.0
第3662回,2013/06/28,934,0,9,3,4,1207900.0,50300.0,629100.0,25100.0
第3663回,2013/07/01,6550,6,5,5,0,1196200.0,99600.0,647900.0,49800.0
第3664回,2013/07/02,2940,2,9,4,0,758600.0,31600.0,395100.0,15800.0
第3665回,2013/07/03,3141,3,1,4,1,830600.0,69200.0,449900.0,34600.0
第3666回,2013/07/04,5412,5,4,1,2,914300.0,38000.0,476100.0,19000.0
第3667回,2013/07/05,8387,8,3,8,7,1092400.0,91000.0,591700.0,45500.0
第3668回,2013/07/08,8655,8,6,5,5,828800.0,69000.0,448900.0,34500.0
第3669回,2013/07/09,1550,1,5,5,0,1131100.0,94200.0,612600.0,47100.0
第3670回,2013/07/10,4791,4,7,9,1,749500.0,31200.0,390300.0,15600.0
第3671回,2013/07/11,2588,2,5,8,8,791800.0,65900.0,428800.0,32900.0
第3672回,2013/07/12,4156,4,1,5,6,849200.0,35300.0,442200.0,17600.0
第3673回,2013/07/15,2101,2,1,0,1,728000.0,60600.0,394300.0,30300.0
第3674回,2013/07/16,951,0,9,5,1,1107900.0,46100.0,577000.0,23000.0
第3675回,2013/07/17,2342,2,3,4,2,1262600.0,105200.0,683900.0,52600.0
第3676回,2013/07/18,1886,1,8,8,6,1289600.0,107400.0,698500.0,53700.0
第3677回,2013/07/19,9916,9,9,1,6,914700.0,76200.0,495400.0,38100.0
第3678回,2013/07/22,3529,3,5,2,9,808500.0,33600.0,421000.0,16800.0
第3679回,2013/07/23,8697,8,6,9,7,920000.0,38300.0,479100.0,19100.0
第3680回,2013/07/24,1780,1,7,8,0,995200.0,41400.0,518300.0,20700.0
第3681回,2013/07/25,9012,9,0,1,2,653900.0,27200.0,340500.0,13600.0
第3682回,2013/07/26,1296,1,2,9,6,844700.0,35100.0,439900.0,17500.0
第3683回,2013/07/29,3728,3,7,2,8,684800.0,28500.0,356600.0,14200.0
第3684回,2013/07/30,1674,1,6,7,4,1032600.0,43000.0,537800.0,21500.0
第3685回,2013/07/31,4076,4,0,7,6,845600.0,35200.0,440400.0,17600.0
第3686回,2013/08/01,681,0,6,8,1,1234000.0,51400.0,642700.0,25700.0
第3687回,2013/08/02,612,0,6,1,2,550100.0,22900.0,286500.0,11400.0
第3688回,2013/08/05,6284,6,2,8,4,892900.0,37200.0,465000.0,18600.0
第3689回,2013/08/06,2695,2,6,9,5,1031800.0,42900.0,537300.0,21400.0
第3690回,2013/08/07,5970,5,9,7,0,888600.0,37000.0,462800.0,18500.0
第3691回,2013/08/08,7708,7,7,0,8,1031000.0,85900.0,558400.0,42900.0
第3692回,2013/08/09,5536,5,5,3,6,1165500.0,97100.0,631300.0,48500.0
第3693回,2013/08/12,6124,6,1,2,4,837000.0,34800.0,435900.0,17400.0
第3694回,2013/08/13,2983,2,9,8,3,674200.0,28000.0,351100.0,14000.0
第3695回,2013/08/14,230,0,2,3,0,1328400.0,110700.0,719500.0,55300.0
第3696回,2013/08/15,245,0,2,4,5,893300.0,37200.0,465200.0,18600.0
第3697回,2013/08/16,7941,7,9,4,1,1096100.0,45600.0,570800.0,22800.0
第3698回,2013/08/19,6333,6,3,3,3,1335600.0,333900.0,834700.0,166900.0
第3699回,2013/08/20,8299,8,2,9,9,1394900.0,116200.0,755500.0,58100.0
第3700回,2013/08/21,540,0,5,4,0,940700.0,78300.0,509500.0,39100.0
第3701回,2013/08/22,2009,2,0,0,9,1098700.0,91500.0,595100.0,45700.0
第3702回,2013/08/23,7788,7,7,8,8,375500.0,62500.0,219000.0,31200.0
第3703回,2013/08/26,1219,1,2,1,9,298800.0,24900.0,161800.0,12400.0
第3704回,2013/08/27,6233,6,2,3,3,1175100.0,97900.0,636500.0,48900.0
第3705回,2013/08/28,3274,3,2,7,4,1033200.0,43000.0,538100.0,21500.0
第3706回,2013/08/29,742,0,7,4,2,1145500.0,47700.0,596600.0,23800.0
第3707回,2013/08/30,5395,5,3,9,5,1152500.0,96000.0,624200.0,48000.0
第3708回,2013/09/02,752,0,7,5,2,1066600.0,44400.0,555500.0,22200.0
第3709回,2013/09/03,6731,6,7,3,1,1326200.0,55200.0,690700.0,27600.0
第3710回,2013/09/04,6879,6,8,7,9,777200.0,32300.0,404700.0,16100.0
第3711回,2013/09/05,3391,3,3,9,1,1025200.0,85400.0,555300.0,42700.0
第3712回,2013/09/06,3070,3,0,7,0,992400.0,82700.0,537500.0,41300.0
第3713回,2013/09/09,3255,3,2,5,5,896200.0,74600.0,485400.0,37300.0
第3714回,2013/09/10,1362,1,3,6,2,868700.0,36100.0,452400.0,18000.0
第3715回,2013/09/11,1091,1,0,9,1,556300.0,46300.0,301300.0,23100.0
第3716回,2013/09/12,5772,5,7,7,2,1022300.0,85100.0,553700.0,42500.0
第3717回,2013/09/13,2404,2,4,0,4,1070300.0,89100.0,579700.0,44500.0
第3718回,2013/09/16,3579,3,5,7,9,466000.0,19400.0,242700.0,9700.0
第3719回,2013/09/17,8766,8,7,6,6,1054500.0,87800.0,571100.0,43900.0
第3720回,2013/09/18,1454,1,4,5,4,1210500.0,100800.0,655600.0,50400.0
第3721回,2013/09/19,7518,7,5,1,8,1204400.0,50100.0,627200.0,25000.0
第3722回,2013/09/20,6012,6,0,1,2,882400.0,36700.0,459500.0,18300.0
第3723回,2013/09/23,189,0,1,8,9,577300.0,24000.0,300600.0,12000.0
第3724回,2013/09/24,4118,4,1,1,8,887900.0,73900.0,480900.0,36900.0
第3725回,2013/09/25,7219,7,2,1,9,916900.0,38200.0,477500.0,19100.0
第3726回,2013/09/26,895,0,8,9,5,1685800.0,70200.0,878000.0,35100.0
第3727回,2013/09/27,7604,7,6,0,4,994000.0,41400.0,517700.0,20700.0
第3728回,2013/09/30,28,0,0,2,8,1299600.0,108300.0,703900.0,54100.0
第3729回,2013/10/01,6182,6,1,8,2,954500.0,39700.0,497100.0,19800.0
第3730回,2013/10/02,4230,4,2,3,0,1055400.0,43900.0,549600.0,21900.0
第3731回,2013/10/03,4341,4,3,4,1,1007800.0,83900.0,545800.0,41900.0
第3732回,2013/10/04,2642,2,6,4,2,945000.0,78700.0,511800.0,39300.0
第3733回,2013/10/07,6332,6,3,3,2,866800.0,72200.0,469500.0,36100.0
第3734回,2013/10/08,7739,7,7,3,9,941800.0,78400.0,510100.0,39200.0
第3735回,2013/10/09,1823,1,8,2,3,769400.0,32000.0,400700.0,16000.0
第3736回,2013/10/10,1385,1,3,8,5,962800.0,40100.0,501400.0,20000.0
第3737回,2013/10/11,7471,7,4,7,1,916500.0,76300.0,496400.0,38100.0
第3738回,2013/10/14,2204,2,2,0,4,1015200.0,84600.0,549900.0,42300.0
第3739回,2013/10/15,3840,3,8,4,0,1005300.0,41800.0,523500.0,20900.0
第3740回,2013/10/16,9865,9,8,6,5,925800.0,38500.0,482100.0,19200.0
第3741回,2013/10/17,6581,6,5,8,1,1058300.0,44000.0,551100.0,22000.0
第3742回,2013/10/18,1711,1,7,1,1,813500.0,203300.0,508400.0,101600.0
第3743回,2013/10/21,2698,2,6,9,8,1006000.0,41900.0,523900.0,20900.0
第3744回,2013/10/22,8025,8,0,2,5,791500.0,32900.0,412200.0,16400.0
第3745回,2013/10/23,7352,7,3,5,2,706600.0,29400.0,368000.0,14700.0
第3746回,2013/10/24,4114,4,1,1,4,814400.0,135700.0,475000.0,67800.0
第3747回,2013/10/25,8632,8,6,3,2,952200.0,39600.0,495900.0,19800.0
第3748回,2013/10/28,8075,8,0,7,5,1118700.0,46600.0,582600.0,23300.0
第3749回,2013/10/29,2930,2,9,3,0,741000.0,30800.0,385900.0,15400.0
第3750回,2013/10/30,9172,9,1,7,2,1095300.0,45600.0,570400.0,22800.0
第3751回,2013/10/31,2569,2,5,6,9,822100.0,34200.0,428100.0,17100.0
第3752回,2013/11/01,3453,3,4,5,3,913100.0,76000.0,494500.0,38000.0
第3753回,2013/11/04,7771,7,7,7,1,685200.0,171300.0,428200.0,85600.0
第3754回,2013/11/05,8511,8,5,1,1,1107000.0,92200.0,599600.0,46100.0
第3755回,2013/11/06,9382,9,3,8,2,856200.0,35600.0,445900.0,17800.0
第3756回,2013/11/07,461,0,4,6,1,1055000.0,43900.0,549400.0,21900.0
第3757回,2013/11/08,9354,9,3,5,4,1017800.0,42400.0,530100.0,21200.0
第3758回,2013/11/11,590,0,5,9,0,1188200.0,99000.0,643600.0,49500.0
第3759回,2013/11/12,3599,3,5,9,9,750200.0,62500.0,406300.0,31200.0
第3760回,2013/11/13,2140,2,1,4,0,934400.0,38900.0,486600.0,19400.0
第3761回,2013/11/14,4612,4,6,1,2,573600.0,23900.0,298700.0,11900.0
第3762回,2013/11/15,9001,9,0,0,1,1039600.0,86600.0,563100.0,43300.0
第3763回,2013/11/18,6282,6,2,8,2,955400.0,79600.0,517500.0,39800.0
第3764回,2013/11/19,5781,5,7,8,1,1170800.0,48700.0,609700.0,24300.0
第3765回,2013/11/20,8362,8,3,6,2,819500.0,34100.0,426800.0,17000.0
第3766回,2013/11/21,1811,1,8,1,1,507400.0,126800.0,317100.0,63400.0
第3767回,2013/11/22,2052,2,0,5,2,936300.0,78000.0,507100.0,39000.0
第3768回,2013/11/25,2830,2,8,3,0,833300.0,34700.0,434000.0,17300.0
第3769回,2013/11/26,1166,1,1,6,6,1547000.0,257800.0,902400.0,128900.0
第3770回,2013/11/27,7523,7,5,2,3,824900.0,34300.0,429600.0,17100.0
第3771回,2013/11/28,8549,8,5,4,9,1106400.0,46100.0,576200.0,23000.0
第3772回,2013/11/29,206,0,2,0,6,902400.0,75200.0,488800.0,37600.0
第3773回,2013/12/02,7161,7,1,6,1,1160600.0,96700.0,628600.0,48300.0
第3774回,2013/12/03,2265,2,2,6,5,823200.0,68600.0,445900.0,34300.0
第3775回,2013/12/04,8330,8,3,3,0,882200.0,73500.0,477800.0,36700.0
第3776回,2013/12/05,7448,7,4,4,8,827600.0,68900.0,448200.0,34400.0
第3777回,2013/12/06,1047,1,0,4,7,883500.0,36800.0,460100.0,18400.0
第3778回,2013/12/09,2455,2,4,5,5,889700.0,74100.0,481900.0,37000.0
第3779回,2013/12/10,4508,4,5,0,8,957400.0,39800.0,498600.0,19900.0
第3780回,2013/12/11,870,0,8,7,0,1208800.0,100700.0,654700.0,50300.0
第3781回,2013/12/12,9758,9,7,5,8,1081400.0,45000.0,563200.0,22500.0
第3782回,2013/12/13,4333,4,3,3,3,1193900.0,298400.0,746100.0,149200.0
第3783回,2013/12/16,6547,6,5,4,7,1126800.0,46900.0,586800.0,23400.0
第3784回,2013/12/17,1034,1,0,3,4,1005800.0,41900.0,523800.0,20900.0
第3785回,2013/12/18,2986,2,9,8,6,841300.0,35000.0,438100.0,17500.0
第3786回,2013/12/19,3731,3,7,3,1,749800.0,62400.0,406100.0,31200.0
第3787回,2013/12/20,9500,9,5,0,0,892700.0,74300.0,483500.0,37100.0
第3788回,2013/12/23,5291,5,2,9,1,991800.0,41300.0,516500.0,20600.0
第3789回,2013/12/24,3059,3,0,5,9,829600.0,34500.0,432000.0,17200.0
第3790回,2013/12/25,4111,4,1,1,1,764500.0,191100.0,477800.0,95500.0
第3791回,2013/12/26,4162,4,1,6,2,855100.0,35600.0,445300.0,17800.0
第3792回,2013/12/27,3671,3,6,7,1,1038400.0,43200.0,540800.0,21600.0
第3793回,2013/12/30,8856,8,8,5,6,857500.0,71400.0,464400.0,35700.0
第3794回,2014/01/06,5729,5,7,2,9,821200.0,34200.0,427700.0,17100.0
第3795回,2014/01/07,389,0,3,8,9,1260400.0,52500.0,656400.0,26200.0
第3796回,2014/01/08,9512,9,5,1,2,900100.0,37500.0,468800.0,18700.0
第3797回,2014/01/09,3940,3,9,4,0,1010400.0,42100.0,526200.0,21000.0
第3798回,2014/01/10,3659,3,6,5,9,724800.0,30200.0,377500.0,15100.0
第3799回,2014/01/13,8000,8,0,0,0,635600.0,158900.0,397200.0,79400.0
第3800回,2014/01/14,8887,8,8,8,7,750800.0,187700.0,469200.0,93800.0
第3801回,2014/01/15,5251,5,2,5,1,1203600.0,100300.0,651900.0,50100.0
第3802回,2014/01/16,6960,6,9,6,0,981800.0,81800.0,531800.0,40900.0
第3803回,2014/01/17,1165,1,1,6,5,961600.0,80100.0,520800.0,40000.0
第3804回,2014/01/20,7689,7,6,8,9,838400.0,34900.0,436600.0,17400.0
第3805回,2014/01/21,2764,2,7,6,4,976700.0,40600.0,508600.0,20300.0
第3806回,2014/01/22,8066,8,0,6,6,1795700.0,149600.0,972600.0,74800.0
第3807回,2014/01/23,6892,6,8,9,2,924500.0,38500.0,481500.0,19200.0
第3808回,2014/01/24,4472,4,4,7,2,1090800.0,90900.0,590800.0,45400.0
第3809回,2014/01/27,6191,6,1,9,1,779000.0,64900.0,421900.0,32400.0
第3810回,2014/01/28,5,0,0,0,5,953000.0,238200.0,595600.0,119100.0
第3811回,2014/01/29,3750,3,7,5,0,813600.0,33900.0,423700.0,16900.0
第3812回,2014/01/30,4051,4,0,5,1,875500.0,36400.0,455900.0,18200.0
第3813回,2014/01/31,7285,7,2,8,5,1046700.0,43600.0,545100.0,21800.0
第3814回,2014/02/03,2963,2,9,6,3,587400.0,24400.0,305900.0,12200.0
第3815回,2014/02/04,9894,9,8,9,4,895000.0,74500.0,484700.0,37200.0
第3816回,2014/02/05,1218,1,2,1,8,284300.0,23600.0,153900.0,11800.0
第3817回,2014/02/06,1895,1,8,9,5,1270800.0,52900.0,661800.0,26400.0
第3818回,2014/02/07,5111,5,1,1,1,634900.0,158700.0,396800.0,79300.0
第3819回,2014/02/10,118,0,1,1,8,505000.0,42000.0,273500.0,21000.0
第3820回,2014/02/11,4800,4,8,0,0,1091000.0,90900.0,590900.0,45400.0
第3821回,2014/02/12,687,0,6,8,7,1632300.0,68000.0,850100.0,34000.0
第3822回,2014/02/13,9531,9,5,3,1,796500.0,33100.0,414800.0,16500.0
第3823回,2014/02/14,1856,1,8,5,6,804400.0,33500.0,418900.0,16700.0
第3824回,2014/02/17,9372,9,3,7,2,809500.0,33700.0,421600.0,16800.0
第3825回,2014/02/18,8749,8,7,4,9,985700.0,41000.0,513300.0,20500.0
第3826回,2014/02/19,3045,3,0,4,5,1097500.0,45700.0,571600.0,22800.0
第3827回,2014/02/20,3380,3,3,8,0,992400.0,82700.0,537500.0,41300.0
第3828回,2014/02/21,2395,2,3,9,5,879500.0,36600.0,458000.0,18300.0
第3829回,2014/02/24,3624,3,6,2,4,793600.0,33000.0,413300.0,16500.0
第3830回,2014/02/25,5427,5,4,2,7,830600.0,34600.0,432600.0,17300.0
第3831回,2014/02/26,1856,1,8,5,6,814500.0,33900.0,424200.0,16900.0
第3832回,2014/02/27,3147,3,1,4,7,821800.0,34200.0,428000.0,17100.0
第3833回,2014/02/28,7516,7,5,1,6,1107400.0,46100.0,576700.0,23000.0
第3834回,2014/03/03,5946,5,9,4,6,1206500.0,50200.0,628300.0,25100.0
第3835回,2014/03/04,6662,6,6,6,2,1180700.0,295100.0,737900.0,147500.0
第3836回,2014/03/05,8631,8,6,3,1,734700.0,30600.0,382600.0,15300.0
第3837回,2014/03/06,4305,4,3,0,5,1253000.0,52200.0,652600.0,26100.0
第3838回,2014/03/07,2118,2,1,1,8,930400.0,77500.0,503900.0,38700.0
第3839回,2014/03/10,3373,3,3,7,3,655800.0,163900.0,409800.0,81900.0
第3840回,2014/03/11,2705,2,7,0,5,972800.0,40500.0,506600.0,20200.0
第3841回,2014/03/12,6485,6,4,8,5,1145800.0,47700.0,596700.0,23800.0
第3842回,2014/03/13,4001,4,0,0,1,689300.0,57400.0,373300.0,28700.0
第3843回,2014/03/14,1697,1,6,9,7,946400.0,39400.0,492900.0,19700.0
第3844回,2014/03/17,7836,7,8,3,6,830300.0,34500.0,432400.0,17200.0
第3845回,2014/03/18,5877,5,8,7,7,1194600.0,99500.0,647000.0,49700.0
第3846回,2014/03/19,7811,7,8,1,1,879500.0,73200.0,476300.0,36600.0
第3847回,2014/03/20,8484,8,4,8,4,1621700.0,270200.0,945900.0,135100.0
第3848回,2014/03/21,342,0,3,4,2,1305600.0,54400.0,680000.0,27200.0
第3849回,2014/03/24,2491,2,4,9,1,820100.0,34100.0,427100.0,17000.0
第3850回,2014/03/25,8191,8,1,9,1,1319800.0,109900.0,714800.0,54900.0
第3851回,2014/03/26,6831,6,8,3,1,812800.0,33800.0,423300.0,16900.0
第3852回,2014/03/27,5824,5,8,2,4,899200.0,37400.0,468300.0,18700.0
第3853回,2014/03/28,1875,1,8,7,5,774000.0,32200.0,403100.0,16100.0
第3854回,2014/03/31,6980,6,9,8,0,1039400.0,43300.0,541300.0,21600.0
第3855回,2014/04/01,7734,7,7,3,4,900600.0,75000.0,487800.0,37500.0
第3856回,2014/04/02,521,0,5,2,1,618100.0,25700.0,321900.0,12800.0
第3857回,2014/04/03,9592,9,5,9,2,1072100.0,89300.0,580700.0,44600.0
第3858回,2014/04/04,8401,8,4,0,1,1103300.0,45900.0,574600.0,22900.0
第3859回,2014/04/07,4556,4,5,5,6,970000.0,80800.0,525400.0,40400.0
第3860回,2014/04/08,7260,7,2,6,0,984100.0,41000.0,512500.0,20500.0
第3861回,2014/04/09,7218,7,2,1,8,788300.0,32800.0,410500.0,16400.0
第3862回,2014/04/10,9507,9,5,0,7,967400.0,40300.0,503800.0,20100.0
第3863回,2014/04/11,5747,5,7,4,7,1341700.0,111800.0,726700.0,55900.0
第3864回,2014/04/14,2218,2,2,1,8,795200.0,66200.0,430700.0,33100.0
第3865回,2014/04/15,1247,1,2,4,7,750700.0,31200.0,390900.0,15600.0
第3866回,2014/04/16,7440,7,4,4,0,1132400.0,94300.0,613300.0,47100.0
第3867回,2014/04/17,5148,5,1,4,8,706400.0,29400.0,367900.0,14700.0
第3868回,2014/04/18,2454,2,4,5,4,1204700.0,100300.0,652500.0,50100.0
第3869回,2014/04/21,9681,9,6,8,1,913500.0,38000.0,475700.0,19000.0
第3870回,2014/04/22,2554,2,5,5,4,1142900.0,95200.0,619000.0,47600.0
第3871回,2014/04/23,1358,1,3,5,8,560900.0,23300.0,292100.0,11600.0
第3872回,2014/04/24,9910,9,9,1,0,1130900.0,94200.0,612500.0,47100.0
第3873回,2014/04/25,7815,7,8,1,5,816200.0,34000.0,425100.0,17000.0
第3874回,2014/04/28,318,0,3,1,8,547700.0,22800.0,285200.0,11400.0
第3875回,2014/04/29,8590,8,5,9,0,1244400.0,51800.0,648100.0,25900.0
第3876回,2014/04/30,538,0,5,3,8,1003600.0,41800.0,522700.0,20900.0
第3877回,2014/05/01,7594,7,5,9,4,938500.0,39100.0,488800.0,19500.0
第3878回,2014/05/02,5221,5,2,2,1,757900.0,63100.0,410500.0,31500.0
第3879回,2014/05/05,9967,9,9,6,7,1209400.0,100700.0,655000.0,50300.0
第3880回,2014/05/06,3870,3,8,7,0,987700.0,41100.0,514400.0,20500.0
第3881回,2014/05/07,4471,4,4,7,1,712300.0,59300.0,385800.0,29600.0
第3882回,2014/05/08,4449,4,4,4,9,1046700.0,261600.0,654100.0,130800.0
第3883回,2014/05/09,9740,9,7,4,0,835000.0,34700.0,434800.0,17300.0
第3884回,2014/05/12,5164,5,1,6,4,886800.0,36900.0,461800.0,18400.0
第3885回,2014/05/13,1542,1,5,4,2,1045600.0,43500.0,544500.0,21700.0
第3886回,2014/05/14,9317,9,3,1,7,780400.0,32500.0,406400.0,16200.0
第3887回,2014/05/15,9361,9,3,6,1,1063100.0,44200.0,553600.0,22100.0
第3888回,2014/05/16,5946,5,9,4,6,1037400.0,43200.0,540300.0,21600.0
第3889回,2014/05/19,594,0,5,9,4,855700.0,35600.0,445600.0,17800.0
第3890回,2014/05/20,4491,4,4,9,1,990100.0,82500.0,536300.0,41200.0
第3891回,2014/05/21,5433,5,4,3,3,1224200.0,102000.0,663100.0,51000.0
第3892回,2014/05/22,7401,7,4,0,1,1068500.0,44500.0,556500.0,22200.0
第3893回,2014/05/23,2217,2,2,1,7,934400.0,77800.0,506100.0,38900.0
第3894回,2014/05/26,9374,9,3,7,4,1014400.0,42200.0,528300.0,21100.0
第3895回,2014/05/27,8486,8,4,8,6,779800.0,64900.0,422300.0,32400.0
第3896回,2014/05/28,7436,7,4,3,6,909800.0,37900.0,473800.0,18900.0
第3897回,2014/05/29,6269,6,2,6,9,1072300.0,89300.0,580800.0,44600.0
第3898回,2014/05/30,3753,3,7,5,3,708100.0,59000.0,383500.0,29500.0
第3899回,2014/06/02,8041,8,0,4,1,951400.0,39600.0,495500.0,19800.0
第3900回,2014/06/03,3161,3,1,6,1,1183500.0,98600.0,641000.0,49300.0
第3901回,2014/06/04,2574,2,5,7,4,698300.0,29000.0,363600.0,14500.0
第3902回,2014/06/05,5574,5,5,7,4,915600.0,76300.0,495900.0,38100.0
第3903回,2014/06/06,8616,8,6,1,6,1189400.0,99100.0,644200.0,49500.0
第3904回,2014/06/09,7601,7,6,0,1,1195000.0,49700.0,622300.0,24800.0
第3905回,2014/06/10,1691,1,6,9,1,653000.0,54400.0,353700.0,27200.0
第3906回,2014/06/11,9444,9,4,4,4,1163300.0,290800.0,727000.0,145400.0
第3907回,2014/06/12,5173,5,1,7,3,881500.0,36700.0,459100.0,18300.0
第3908回,2014/06/13,5578,5,5,7,8,1053400.0,87700.0,570500.0,43800.0
第3909回,2014/06/16,69,0,0,6,9,859600.0,71600.0,465600.0,35800.0
第3910回,2014/06/17,3792,3,7,9,2,406900.0,16900.0,211900.0,8400.0
第3911回,2014/06/18,7660,7,6,6,0,1393500.0,116100.0,754800.0,58000.0
第3912回,2014/06/19,8842,8,8,4,2,1338500.0,111500.0,725000.0,55700.0
第3913回,2014/06/20,1836,1,8,3,6,716500.0,29800.0,373100.0,14900.0
第3914回,2014/06/23,869,0,8,6,9,1225900.0,51000.0,638400.0,25500.0
第3915回,2014/06/24,7130,7,1,3,0,776600.0,32300.0,404400.0,16100.0
第3916回,2014/06/25,7936,7,9,3,6,791000.0,32900.0,411900.0,16400.0
第3917回,2014/06/26,8636,8,6,3,6,1058000.0,88100.0,573000.0,44000.0
第3918回,2014/06/27,313,0,3,1,3,505200.0,42100.0,273600.0,21000.0
第3919回,2014/06/30,6041,6,0,4,1,1061200.0,44200.0,552700.0,22100.0
第3920回,2014/07/01,4039,4,0,3,9,919700.0,38300.0,479000.0,19100.0
第3921回,2014/07/02,3892,3,8,9,2,750600.0,31200.0,390900.0,15600.0
第3922回,2014/07/03,7321,7,3,2,1,718100.0,29900.0,374000.0,14900.0
第3923回,2014/07/04,5987,5,9,8,7,689400.0,28700.0,359000.0,14300.0
第3924回,2014/07/07,7438,7,4,3,8,911500.0,37900.0,474700.0,18900.0
第3925回,2014/07/08,5517,5,5,1,7,887400.0,73900.0,480600.0,36900.0
第3926回,2014/07/09,8605,8,6,0,5,1021500.0,42500.0,532000.0,21200.0
第3927回,2014/07/10,9219,9,2,1,9,1175100.0,97900.0,636500.0,48900.0
第3928回,2014/07/11,3509,3,5,0,9,1124500.0,46800.0,585600.0,23400.0
第3929回,2014/07/14,4786,4,7,8,6,824300.0,34300.0,429300.0,17100.0
第3930回,2014/07/15,6933,6,9,3,3,878300.0,73100.0,475700.0,36500.0
第3931回,2014/07/16,3818,3,8,1,8,697100.0,58000.0,377500.0,29000.0
第3932回,2014/07/17,2068,2,0,6,8,1165000.0,48500.0,606700.0,24200.0
第3933回,2014/07/18,7515,7,5,1,5,1146000.0,95500.0,620700.0,47700.0
第3934回,2014/07/21,7306,7,3,0,6,1328900.0,55300.0,692100.0,27600.0
第3935回,2014/07/22,3811,3,8,1,1,664000.0,55300.0,359600.0,27600.0
第3936回,2014/07/23,4293,4,2,9,3,1044700.0,43500.0,544100.0,21700.0
第3937回,2014/07/24,7684,7,6,8,4,985100.0,41000.0,513000.0,20500.0
第3938回,2014/07/25,6859,6,8,5,9,586100.0,24400.0,305200.0,12200.0
第3939回,2014/07/28,7078,7,0,7,8,1310600.0,109200.0,709900.0,54600.0
第3940回,2014/07/29,6192,6,1,9,2,907400.0,37800.0,472600.0,18900.0
第3941回,2014/07/30,593,0,5,9,3,1208600.0,50300.0,629400.0,25100.0
第3942回,2014/07/31,2182,2,1,8,2,1193000.0,99400.0,646200.0,49700.0
第3943回,2014/08/01,4991,4,9,9,1,893800.0,74400.0,484100.0,37200.0
第3944回,2014/08/04,5109,5,1,0,9,690300.0,28700.0,359500.0,14300.0
第3945回,2014/08/05,6919,6,9,1,9,633200.0,52700.0,342900.0,26300.0
第3946回,2014/08/06,354,0,3,5,4,1243300.0,51800.0,647500.0,25900.0
第3947回,2014/08/07,6579,6,5,7,9,1086000.0,45200.0,565600.0,22600.0
第3948回,2014/08/08,1455,1,4,5,5,1143500.0,95200.0,619300.0,47600.0
第3949回,2014/08/11,1251,1,2,5,1,956800.0,79700.0,518200.0,39800.0
第3950回,2014/08/12,8425,8,4,2,5,1073800.0,44700.0,559200.0,22300.0
第3951回,2014/08/13,529,0,5,2,9,488500.0,20300.0,254400.0,10100.0
第3952回,2014/08/14,6205,6,2,0,5,965900.0,40200.0,503000.0,20100.0
第3953回,2014/08/15,3723,3,7,2,3,867500.0,72200.0,469800.0,36100.0
第3954回,2014/08/18,103,0,1,0,3,789000.0,65700.0,427300.0,32800.0
第3955回,2014/08/19,3729,3,7,2,9,524700.0,21800.0,273200.0,10900.0
第3956回,2014/08/20,2602,2,6,0,2,1106300.0,92100.0,599200.0,46000.0
第3957回,2014/08/21,5595,5,5,9,5,941900.0,235400.0,588600.0,117700.0
第3958回,2014/08/22,5668,5,6,6,8,933300.0,77700.0,505500.0,38800.0
第3959回,2014/08/25,8360,8,3,6,0,1167700.0,48600.0,608100.0,24300.0
第3960回,2014/08/26,307,0,3,0,7,975400.0,81200.0,528300.0,40600.0
第3961回,2014/08/27,9897,9,8,9,7,1186200.0,98800.0,642500.0,49400.0
第3962回,2014/08/28,296,0,2,9,6,764300.0,31800.0,398000.0,15900.0
第3963回,2014/08/29,581,0,5,8,1,871200.0,36300.0,453700.0,18100.0
第3964回,2014/09/01,2330,2,3,3,0,968400.0,80700.0,524500.0,40300.0
第3965回,2014/09/02,7748,7,7,4,8,1141800.0,95100.0,618400.0,47500.0
第3966回,2014/09/03,8547,8,5,4,7,836400.0,34800.0,435600.0,17400.0
第3967回,2014/09/04,6122,6,1,2,2,826900.0,68900.0,447900.0,34400.0
第3968回,2014/09/05,7327,7,3,2,7,1009000.0,84000.0,546500.0,42000.0
第3969回,2014/09/08,3161,3,1,6,1,1171800.0,97600.0,634700.0,48800.0
第3970回,2014/09/09,4886,4,8,8,6,938600.0,78200.0,508400.0,39100.0
第3971回,2014/09/10,2026,2,0,2,6,1156600.0,96300.0,626400.0,48100.0
第3972回,2014/09/11,5146,5,1,4,6,813600.0,33900.0,423700.0,16900.0
第3973回,2014/09/12,3045,3,0,4,5,1067800.0,44400.0,556100.0,22200.0
